Date,Monte Carlo,DL,Dynamic DL
2021-05-07,781.6020230849449,1287.5865725583324,1347.9369750385458
2021-05-10,785.5835790821909,1286.5343698086162,1345.8074840537188
2021-05-11,797.7532804631417,1310.975097092564,1415.470455546988
2021-05-12,786.1027355219594,1292.5239175626984,1376.0834577720518
2021-05-14,745.6162584034311,1204.8154917728757,1231.945502845952
2021-05-17,782.4146609433466,1277.4063461468525,1322.9864847923611
2021-05-18,802.4808489757459,1313.6982373368426,1373.979373997231
2021-05-19,798.1152185101042,1303.8518827305202,1408.5740766030056
2021-05-20,799.5818467003818,1308.7133578906999,1415.6878565025058
2021-05-21,806.0384185889634,1316.432512821541,1422.6543984703032
2021-05-24,801.1709126859342,1302.763399842352,1407.3190216826638
2021-05-25,794.7100277422409,1284.343140333218,1383.0233275242058
2021-05-26,804.5085462712293,1305.53191610103,1410.788826449171
2021-05-27,820.5892202887353,1335.3162764362562,1442.7552944790054
2021-05-28,815.4729201834944,1326.2530916878254,1431.2604126134017
2021-05-31,823.2798643032284,1336.7165851818615,1441.7091514465621
2021-06-01,858.8439463559226,1411.4524314881162,1530.4976920942158
2021-06-02,913.4258604975909,1526.6154357002156,1666.711690517151
2021-06-03,933.1712115723577,1565.560396291525,1710.0371953615136
2021-06-04,938.5513366663439,1575.3849613958346,1639.3651781559252
2021-06-07,943.6315369394456,1572.4035663847396,1636.3336777548616
2021-06-08,950.1911639000049,1581.2247507086263,1646.153413675468
2021-06-09,927.6900559810986,1537.2707990689898,1605.6150902517177
2021-06-10,936.5942618648991,1545.1972348583724,1606.8653916155554
2021-06-11,947.3226338133579,1567.8751620442854,1631.7434580944648
2021-06-14,919.8198092569434,1507.406507120282,1565.959468859793
2021-06-15,898.4163384267792,1458.549109654686,1512.7299468841168
2021-06-16,871.9120135932658,1400.6932772420719,1450.5780542745379
2021-06-17,853.6443744960965,1359.7727298555035,1404.9481900067794
2021-06-18,832.3194942546902,1320.88143421158,1343.6528374470056
2021-06-21,867.5471622179086,1385.8781029299862,1410.636803152329
2021-06-22,890.4739030861234,1432.508281882897,1460.04186460018
2021-06-23,861.1313612956327,1373.8806608026164,1399.0799125857432
2021-06-24,845.1951015882578,1333.4083201286116,1355.1916819750386
2021-06-25,820.4111331342733,1282.0876133979693,1301.4130315687094
2021-06-28,801.7181460704975,1238.327428666991,1246.1400226905057
2021-06-29,784.2820504776668,1197.979677649736,1155.7556440173037
2021-06-30,763.3337243105952,1152.5261393577653,1111.1304241924674
2021-07-01,747.5626101379868,1115.412899582331,1075.0174407471611
2021-07-02,741.8801506173227,1093.8396342204273,1053.1576686533508
2021-07-05,739.0255933334123,1074.332547193771,1034.7687978431925
2021-07-06,750.936705237166,1105.0327814201537,1064.7529607208978
2021-07-07,742.3120729439355,1084.9824097315973,1046.1638421440205
2021-07-08,748.6021795289495,1100.5186419464292,1061.5024806369122
2021-07-09,753.7619701482627,1104.8307044497653,1065.2565259107337
2021-07-12,751.3646866277022,1097.832749101634,1059.493367214738
2021-07-13,758.5792750069289,1112.1328436963418,1073.1687462279172
2021-07-14,745.6238984118118,1081.949396704488,1043.573786385334
2021-07-15,751.9382621324164,1095.5651514630722,1056.355756591067
2021-07-16,766.9347466556932,1106.2042387737538,1068.785980980586
2021-07-19,749.7611524625428,1068.4251615558242,1032.431599933481
2021-07-20,735.2108884635348,1039.0776158989243,1003.0621241319479
2021-07-22,750.0261426504126,1070.0275439445343,1032.8304291823745
2021-07-23,753.9399304131198,1083.242891722419,1045.6692185170546
