Date,Close,High,Low,Volume
12/01/18,932.65,939.08,930.00,1084177.00
15/01/18,948.88,952.20,929.93,3144111.00
16/01/18,950.08,955.00,942.63,1611346.00
17/01/18,945.25,951.28,943.50,726374.00
18/01/18,967.15,977.00,959.03,4162385.00
19/01/18,976.10,979.95,959.63,2863997.00
22/01/18,981.68,994.00,976.58,2212442.00
23/01/18,975.65,983.35,971.65,1261949.00
24/01/18,978.83,984.50,975.30,1197642.00
25/01/18,987.48,990.00,975.25,2180917.00
29/01/18,999.83,1003.48,989.00,2058973.00
30/01/18,997.75,1000.95,992.08,1599390.00
31/01/18,1002.85,1006.75,993.50,1735837.00
01/02/18,995.58,1007.50,992.65,1630355.00
02/02/18,974.00,994.95,970.75,1836531.00
05/02/18,956.93,967.63,952.93,1981696.00
06/02/18,948.40,956.00,918.15,2687451.00
07/02/18,936.40,953.50,931.20,2091243.00
08/02/18,940.48,949.30,933.25,1292861.00
09/02/18,924.75,932.35,922.05,1602238.00
12/02/18,938.33,943.00,927.58,1095277.00
14/02/18,941.58,948.95,937.33,894297.00
15/02/18,940.95,947.38,937.50,1228806.00
16/02/18,939.30,947.43,937.83,895880.00
19/02/18,939.10,943.80,929.53,913638.00
20/02/18,931.60,942.93,929.40,1021017.00
21/02/18,928.70,934.28,926.10,688268.00
22/02/18,926.60,930.00,920.78,3313399.00
23/02/18,940.28,942.43,925.20,1019187.00
26/02/18,955.78,957.40,941.78,1197221.00
27/02/18,951.28,960.88,950.00,1196832.00
28/02/18,942.10,947.73,939.00,1016591.00
01/03/18,937.18,946.65,934.00,977460.00
05/03/18,934.98,939.00,929.13,945366.00
06/03/18,923.13,939.95,919.75,1144207.00
07/03/18,916.30,926.70,914.25,1407041.00
08/03/18,926.43,929.25,916.00,1379681.00
09/03/18,925.53,932.63,922.00,1027027.00
12/03/18,933.63,934.73,926.70,1639279.00
13/03/18,930.13,942.38,927.50,1281050.00
14/03/18,932.25,933.95,924.00,920098.00
15/03/18,940.40,943.75,932.60,1467731.00
16/03/18,926.50,940.55,923.28,1974084.00
19/03/18,923.63,930.00,921.58,1959685.00
20/03/18,919.75,927.95,917.63,914343.00
21/03/18,929.45,931.60,921.65,1480285.00
22/03/18,933.88,940.00,927.55,1668306.00
23/03/18,920.78,926.55,918.63,1797538.00
26/03/18,946.73,950.00,916.75,2625442.00
27/03/18,946.30,949.50,938.00,1534209.00
28/03/18,943.05,949.85,938.03,2209377.00
02/04/18,965.60,967.88,945.25,1149092.00
03/04/18,957.95,962.85,955.50,1019971.00
04/04/18,941.63,962.48,939.23,928527.00
05/04/18,954.45,957.00,945.10,1214723.00
06/04/18,961.70,963.23,952.90,930002.00
09/04/18,969.53,971.00,958.20,1000884.00
10/04/18,960.43,971.50,956.75,1516809.00
11/04/18,959.43,960.00,952.70,717703.00
12/04/18,964.40,966.45,952.95,1178129.00
13/04/18,962.50,970.00,959.55,824293.00
16/04/18,971.05,975.00,959.93,711936.00
17/04/18,974.25,975.50,967.05,666958.00
18/04/18,966.30,976.75,965.03,678180.00
19/04/18,969.50,972.40,966.50,792258.00
20/04/18,977.95,980.50,966.08,2340345.00
23/04/18,967.88,989.50,930.15,3826155.00
24/04/18,967.50,974.03,963.00,1259354.00
25/04/18,960.38,969.00,956.00,1005148.00
26/04/18,965.13,969.60,955.63,1961870.00
27/04/18,961.70,967.75,956.25,1444252.00
30/04/18,972.15,977.40,964.40,1152388.00
02/05/18,984.75,989.00,973.00,1775012.00
03/05/18,983.95,987.45,973.00,1038193.00
04/05/18,994.25,995.00,983.15,1720359.00
07/05/18,988.70,993.65,987.50,1316032.00
08/05/18,983.53,989.95,977.30,1775141.00
09/05/18,989.20,990.25,978.08,1081833.00
10/05/18,996.35,999.50,991.00,1792918.00
11/05/18,1005.88,1008.50,993.00,1514267.00
14/05/18,1010.88,1013.70,1006.20,1185729.00
15/05/18,1018.90,1032.50,1013.35,2456671.00
16/05/18,1011.68,1024.50,1008.58,1710401.00
17/05/18,1013.88,1022.23,1006.25,1653869.00
18/05/18,1006.08,1012.35,1001.75,1304365.00
21/05/18,996.53,1010.50,993.03,1212027.00
22/05/18,994.95,1006.98,992.75,990093.00
23/05/18,983.75,997.00,981.70,1431573.00
24/05/18,993.00,995.13,978.18,1130186.00
25/05/18,1004.35,1008.00,994.95,1189897.00
28/05/18,1021.10,1026.00,1003.00,1275985.00
29/05/18,1016.30,1026.35,1014.40,837811.00
30/05/18,1024.18,1026.50,1008.15,1216749.00
31/05/18,1069.73,1080.00,1040.00,9909798.00
01/06/18,1055.30,1069.00,1050.50,5287839.00
04/06/18,1023.10,1078.50,1018.98,22199081.00
05/06/18,1031.80,1033.48,1011.50,4276365.00
06/06/18,1028.68,1032.40,1022.50,2445500.00
07/06/18,1031.10,1039.90,1026.60,2640974.00
08/06/18,1024.68,1030.63,1017.50,1545222.00
11/06/18,1021.15,1031.48,1019.40,1772797.00
12/06/18,1021.93,1026.35,1019.20,1308564.00
13/06/18,1015.73,1027.40,1012.05,1974490.00
14/06/18,1018.70,1022.50,1012.50,4231894.00
15/06/18,1014.80,1019.45,1011.15,2720204.00
18/06/18,1009.58,1019.40,1004.55,1871851.00
19/06/18,1011.75,1020.35,1009.65,2745288.00
20/06/18,1028.08,1029.00,1012.50,2262928.00
21/06/18,1028.80,1035.40,1023.53,3377676.00
22/06/18,1041.68,1044.40,1024.93,1962245.00
25/06/18,1047.48,1048.90,1036.53,1748084.00
26/06/18,1046.85,1051.50,1039.93,2290483.00
27/06/18,1056.30,1059.75,1045.00,4781701.00
28/06/18,1065.43,1070.00,1055.60,9383385.00
29/06/18,1054.23,1070.00,1052.55,4864530.00
02/07/18,1036.63,1054.20,1031.63,2466219.00
03/07/18,1035.10,1042.50,1032.80,1715775.00
04/07/18,1051.78,1054.03,1034.50,1524498.00
05/07/18,1061.88,1064.50,1046.28,2433992.00
06/07/18,1057.58,1067.78,1055.68,2030336.00
09/07/18,1062.83,1065.00,1053.88,1545574.00
10/07/18,1073.20,1074.80,1062.50,2737684.00
11/07/18,1074.13,1077.85,1067.40,1464480.00
12/07/18,1082.98,1089.93,1076.00,2005167.00
13/07/18,1090.45,1095.40,1081.55,1790297.00
16/07/18,1084.43,1095.03,1081.88,2254334.00
17/07/18,1088.38,1090.50,1081.63,1590481.00
18/07/18,1088.10,1110.00,1086.83,4365068.00
19/07/18,1093.05,1096.75,1085.50,1326194.00
20/07/18,1094.53,1101.43,1085.55,2501741.00
23/07/18,1078.23,1089.00,1069.03,4220033.00
24/07/18,1079.88,1084.50,1073.50,1302198.00
25/07/18,1085.18,1088.40,1080.00,1759654.00
26/07/18,1096.30,1101.73,1082.50,5320273.00
27/07/18,1101.08,1105.98,1092.35,2638649.00
30/07/18,1084.95,1099.50,1079.70,1792280.00
31/07/18,1089.75,1092.95,1075.03,2215236.00
01/08/18,1079.35,1087.50,1075.85,1517890.00
02/08/18,1065.10,1076.85,1060.68,2226426.00
03/08/18,1060.83,1073.53,1057.00,3401002.00
06/08/18,1057.15,1068.70,1053.05,1436158.00
07/08/18,1065.45,1067.25,1054.00,1857114.00
08/08/18,1068.18,1075.90,1066.53,2486345.00
09/08/18,1059.25,1071.00,1047.33,2236102.00
10/08/18,1057.23,1061.90,1049.00,1360735.00
13/08/18,1045.83,1051.98,1040.00,2513563.00
14/08/18,1044.55,1052.50,1043.60,1233991.00
16/08/18,1037.85,1043.35,1033.20,2656290.00
17/08/18,1038.68,1046.53,1035.83,1516332.00
20/08/18,1048.10,1053.80,1037.50,1952784.00
21/08/18,1048.03,1056.00,1046.33,1944080.00
23/08/18,1039.95,1053.50,1038.43,3143638.00
24/08/18,1034.93,1046.80,1033.03,2428657.00
27/08/18,1040.23,1044.25,1035.13,3143697.00
28/08/18,1047.43,1049.13,1039.40,2493383.00
29/08/18,1039.25,1047.03,1036.38,2468423.00
30/08/18,1033.05,1043.95,1030.93,5456865.00
31/08/18,1030.60,1039.38,1029.13,3942875.00
03/09/18,1037.53,1039.48,1031.75,1915402.00
04/09/18,1025.90,1038.98,1024.50,1782634.00
05/09/18,1022.93,1030.10,1017.78,1410377.00
06/09/18,1026.10,1029.50,1016.30,2600603.00
07/09/18,1028.48,1030.00,1020.38,1479825.00
10/09/18,1020.58,1027.50,1012.55,2149648.00
11/09/18,1000.20,1024.00,997.08,4546634.00
12/09/18,1005.93,1010.68,994.78,3061502.00
14/09/18,1014.80,1018.70,1009.48,2583668.00
17/09/18,996.10,1011.48,994.00,2334555.00
18/09/18,994.60,1004.93,990.48,2331434.00
19/09/18,980.68,999.00,978.25,4178066.00
21/09/18,985.13,999.93,955.10,5652537.00
24/09/18,962.85,986.10,957.50,3347698.00
25/09/18,976.20,981.00,957.50,4170638.00
26/09/18,984.10,989.00,977.65,3681681.00
27/09/18,988.08,993.00,977.58,4588052.00
28/09/18,1003.03,1007.73,988.58,3615179.00
01/10/18,1017.73,1021.00,998.90,3112397.00
03/10/18,1015.58,1026.10,1003.50,3833037.00
04/10/18,978.88,1008.90,971.50,4492646.00
05/10/18,982.65,995.00,970.08,3932295.00
08/10/18,972.50,984.50,965.00,5032005.00
09/10/18,970.30,982.50,965.00,3114841.00
10/10/18,983.58,991.13,967.75,3984983.00
11/10/18,968.78,974.15,958.80,3589976.00
12/10/18,990.93,998.55,971.00,2400080.00
15/10/18,1004.03,1005.40,985.15,3146492.00
16/10/18,996.38,1009.10,993.75,2351501.00
