Date,Close,High,Low,Volume
21/02/19,280.91,282.6,278.1,2573085
22/02/19,284.06,285,280.13,3194664
25/02/19,289.05,290.03,284.44,4678470
26/02/19,290.74,291.71,285.94,3802537
27/02/19,280.8,287.89,279.3,8009017
28/02/19,276.68,282.53,274.95,9428265
01/03/19,281.78,283.76,274.13,7036417
05/03/19,272.7,280.99,271.5,13515990
06/03/19,277.45,285.9,273.1,21507060
07/03/19,268.85,280.3,267.5,8100134
08/03/19,257.7,262.25,256.55,27344869
11/03/19,259.75,260.9,257.45,7354227
12/03/19,261.35,263.35,260.15,6290354
13/03/19,257.9,265.6,256.2,7219723
14/03/19,256.85,259.7,255,4489473
15/03/19,263.45,264.25,257.2,8720097
18/03/19,257.6,264.75,256.05,5748614
19/03/19,257.45,258.9,255.1,5051847
20/03/19,261.55,263,258.4,6114562
22/03/19,260.55,263.75,258.5,3198029
25/03/19,256.5,262,256,3373962
26/03/19,255,258.6,253.4,3850516
27/03/19,254.55,256.4,253.75,3357731
28/03/19,254.75,257.9,254.1,7104836
29/03/19,254.8,259.6,254.35,5241216
01/04/19,261.65,263.9,255.95,7066566
02/04/19,261.65,263.9,259.2,3706567
03/04/19,261.65,263.1,258.2,3769354
04/04/19,259.05,262.25,254.95,6419198
05/04/19,262.1,263.85,259.5,3614552
08/04/19,263.7,265.5,260.75,3637464
09/04/19,273.8,275,263.35,13991384
10/04/19,281,281.8,275,18530666
11/04/19,281.3,284.6,280.15,9441628
12/04/19,283.4,284.7,281.4,5789054
15/04/19,287.7,289.5,284.15,7067192
16/04/19,280.9,291.45,278,20367059
18/04/19,284.8,289.55,280.2,27425578
22/04/19,288.25,289,285.1,8412054
23/04/19,291.1,291.85,286.7,6177784
24/04/19,293.05,294.3,290.2,9149069
25/04/19,295.2,295.95,292.85,10390816
26/04/19,294.8,296.65,293.5,6196551
30/04/19,298.55,299.45,295,7339917
02/05/19,293.65,298.85,292.65,4539125
03/05/19,290.9,293.7,288.55,7408308
06/05/19,290.85,293.8,289.2,4304345
07/05/19,293.85,294.95,290.3,4353844
08/05/19,290.85,294.25,290.05,3952116
09/05/19,291.05,293.1,290.3,3748997
10/05/19,290.35,292.4,290,3066672
13/05/19,289.1,293.5,288.25,4281950
14/05/19,284.6,289,283.1,8370424
15/05/19,283,285.95,282.3,4315622
16/05/19,285.35,287,283.85,3595548
17/05/19,286.4,289.9,285.3,3356781
20/05/19,290.25,291.5,287.4,4183461
21/05/19,286.9,291,286,2514667
22/05/19,283.1,287.5,281,7650054
23/05/19,282.2,285.9,281.5,4856284
24/05/19,282.9,284.2,280,4927649
27/05/19,280.5,284.1,280.2,5450311
28/05/19,282.95,285.75,279.65,44137428
29/05/19,285.7,288.5,283.5,5505873
30/05/19,288,290,285.5,11575957
31/05/19,286.4,290,285,7324481
03/06/19,291.3,292.05,287.25,5853338
04/06/19,293.75,295.95,290.8,11081667
06/06/19,291.5,294.6,291,8600880
07/06/19,295.05,295.9,292,6784884
10/06/19,297.1,298,295.5,7481893
11/06/19,297.7,299.5,296.1,7234084
12/06/19,298,298.8,296.85,6222540
13/06/19,298.4,298.9,297.15,5002281
14/06/19,298.8,301.6,298,7965803
17/06/19,299.15,300.75,298.85,6178604
18/06/19,298,300.5,296,8401792
19/06/19,294.05,299.2,292.15,11902961
20/06/19,286.95,287.8,282.4,9560422
21/06/19,285.85,290,284.2,6477258
24/06/19,283.9,287.6,283.15,3171739
25/06/19,285.3,286.3,281.85,2809748
26/06/19,286.15,288,284.55,2331769
27/06/19,282.1,287.8,280.7,5089200
28/06/19,280.5,283.8,280,3149389
01/07/19,282,283.4,280.95,1735921
02/07/19,284.25,285,281.7,2609369
03/07/19,282.85,285.6,282.05,1258276
04/07/19,283.85,284.9,282,1628331
05/07/19,271.85,284.55,271,4585463
08/07/19,266.9,271.25,266.05,3574785
09/07/19,265.5,270.75,264.25,2620062
10/07/19,266.95,269.5,263.3,2780563
11/07/19,267.75,270,266.1,2691893
12/07/19,258.95,268.65,258.05,7595278
15/07/19,259.9,262,255.9,4747449
16/07/19,260,262.7,256.25,4861657
17/07/19,259.6,262.8,258.1,5818769
18/07/19,269.1,274.15,259.55,21027353
19/07/19,264.7,269.65,263.5,4229695
22/07/19,264.8,266.3,262.4,4419890
23/07/19,264.5,270,263.8,4680618
24/07/19,264.2,265.85,262,2249472
25/07/19,262.25,265.45,261.5,4991181
26/07/19,263.6,264.75,260.8,2719372
29/07/19,262.4,267.15,260.25,2882263
30/07/19,262.3,264.8,261,2415087
31/07/19,265.3,266.3,260.55,2849216
01/08/19,270.4,276.15,268.55,17651207
02/08/19,263.65,270.9,261.7,4978666
05/08/19,262,265.4,260.3,3832734
06/08/19,258.9,262.7,257.8,3953226
07/08/19,262.55,264.25,259,3996033
08/08/19,265.75,267,261.35,3625435
09/08/19,263.5,268.7,262.85,3530499
13/08/19,258.5,264.9,258,2190450
14/08/19,251.05,260.1,250.25,4353363
16/08/19,249.2,251,245.05,4972435
19/08/19,252.1,253.2,250,2770076
20/08/19,253.3,259.1,252.2,7965121
21/08/19,252.4,254.9,251.1,3413265
22/08/19,252.05,253.5,248.5,3369902
23/08/19,251.4,257.1,249.55,4896969
26/08/19,249.1,252.95,247.85,3264710
27/08/19,250.1,251.65,247.1,4022551
28/08/19,249.25,253.2,248.1,2681657
29/08/19,248.8,250.25,247.05,2719051
30/08/19,254.4,255.25,249.15,4184013
03/09/19,253.65,255.35,252.55,2205559
04/09/19,256.05,256.85,251.3,3303331
05/09/19,255.6,258.9,254.5,4405617
06/09/19,252,257.3,248.8,11436052
09/09/19,255.6,256.1,250.35,5790956
11/09/19,248.15,255,247.35,9799112
12/09/19,244.55,248.5,244,4664757
13/09/19,245.35,247.4,243.2,3810120
16/09/19,247.1,247.85,244.1,3975191
17/09/19,244.15,247.4,243.7,3164765
18/09/19,244.3,245.95,243.3,2526280
19/09/19,241.5,245.85,240.25,2568837
20/09/19,245.95,248.7,240.5,6196250
23/09/19,239.35,248,236.5,6776981
24/09/19,240.7,242.95,239.5,5768331
25/09/19,238.8,241.35,238,3604998
26/09/19,237.1,240.45,236.55,5388740
27/09/19,236.6,239,235.8,3191675
30/09/19,239.8,240.65,235.75,3298953
01/10/19,233.5,240.45,232.2,4377330
03/10/19,235.85,239.6,232.55,4785230
04/10/19,237.7,240.9,236.25,2975521
07/10/19,237.05,242.4,236.2,2223668
09/10/19,237.75,239.6,236.4,2278138
10/10/19,239.2,239.6,235.8,2067862
11/10/19,239.45,240.4,236.5,2658289
14/10/19,243.45,244.85,238,3592137
15/10/19,243.65,245.5,239.25,8551893
16/10/19,248.9,251.7,244,16285829
17/10/19,247.85,250.15,246.6,5162240
18/10/19,248.9,250.7,247.85,2764389
22/10/19,253.55,254.45,247.1,6273288
23/10/19,254.35,255.55,250.05,2674254
24/10/19,249.6,254.2,249.2,3917098
25/10/19,253,253.5,248.75,3265289
27/10/19,253.65,255.25,253,315376
29/10/19,255.2,255.9,252.2,3191442
30/10/19,254.75,260.9,253.4,4059545
31/10/19,259.3,260,253.8,3496262
01/11/19,258.6,261,256.75,2530921
04/11/19,256.6,260.7,255.75,1920535
05/11/19,258.5,259.4,254.7,1584724
06/11/19,256.85,259.45,256.05,1627619
07/11/19,259.65,260.5,256.6,2126967
08/11/19,256.4,260.8,255.75,1539854
11/11/19,256.45,257.5,253.4,1902379
13/11/19,253.1,259,252.15,1861473
14/11/19,252.75,254.75,251.4,2898206
15/11/19,252.55,254.2,251.65,1212917
18/11/19,249.45,252.5,248.3,2878437
19/11/19,250.4,251.15,247.7,2030656
20/11/19,248.9,251.75,248.4,1494149
21/11/19,247.55,249.5,247,1744098
22/11/19,243.1,245.65,242.1,4091556
25/11/19,243,243.8,241.3,1891197
26/11/19,237.55,244.6,236.5,7690402
27/11/19,240.05,240.9,238.05,1947247
28/11/19,239.8,240.5,238.25,1599370
29/11/19,237.7,241.2,236.85,2666961
02/12/19,238.6,239.7,235.55,3629960
03/12/19,236.8,238.5,235.4,2865185
04/12/19,242.2,242.75,236.5,3335966
05/12/19,243.7,244.9,241.1,2613145
06/12/19,241,244.5,240.35,1367558
09/12/19,240.4,241.65,238.6,1207295
10/12/19,238.15,240.4,237.1,2205613
11/12/19,240.05,240.8,236.35,2387660
12/12/19,239.45,241.25,238.7,1405948
13/12/19,243.85,244.85,240,4311833
16/12/19,243.15,246.4,242.6,2842577
17/12/19,244.75,245.95,243.55,2211379
18/12/19,248.3,249.9,245.5,5299107
19/12/19,249.2,250.65,247.65,2484211
20/12/19,251.8,253.8,247.3,5211626
23/12/19,253.85,254.7,251.6,1850652
24/12/19,252.25,253.95,251.1,1544480
26/12/19,250.3,252.4,249.55,2026434
27/12/19,247.55,250.75,246.35,2511120
30/12/19,248.95,249.55,246.6,2166807
31/12/19,245.8,248.6,245.3,2164914
01/01/20,247.7,248.65,246.2,1413866
02/01/20,248.3,249.9,246.35,1443966
03/01/20,251.1,252.7,247.35,3381404
06/01/20,252.15,254.45,250.15,4566695
07/01/20,255.2,256.35,250.2,4402787
08/01/20,254.8,256.15,252.55,2794410
09/01/20,253.65,256.5,252.65,2495023
10/01/20,251.75,255.2,251,2056577
13/01/20,254.8,257.9,252.85,6963599
14/01/20,257.2,258.35,254.55,7296777
15/01/20,248.25,256,246.6,10140451
16/01/20,250.45,252.6,247,8811836
17/01/20,251.1,253.9,249.65,4140818
20/01/20,248,250.8,247.2,1908583
21/01/20,247.1,248.2,246,1507942
22/01/20,245.85,251.95,245.4,3400424
23/01/20,248.7,249.1,245.35,1696544
24/01/20,247.6,249.45,246.25,1710777
27/01/20,245.35,247.9,244.75,1653497
28/01/20,244.05,246.1,241.8,2136181
29/01/20,246.75,247.4,243.25,2004689
30/01/20,240.7,247.6,240.2,2147465
31/01/20,236.8,239.15,235,5553638
01/02/20,236.8,239.35,234.3,2100563
03/02/20,237.4,240.15,235.25,4231830
04/02/20,240.25,241.25,237.9,3164756
05/02/20,242.25,243,237.3,3875603
06/02/20,243.65,245.95,241.65,3056198
07/02/20,243.95,247,242.95,2759512
10/02/20,240.9,245.65,239.45,2258996
11/02/20,241.25,242.9,239.8,2730310
12/02/20,244.45,247.15,241.7,3419400
13/02/20,243.75,245.8,242.5,2414955
14/02/20,242.9,245.35,242,1809793
17/02/20,243.8,245,241.95,1017778
18/02/20,244.05,244.85,241.25,1252637
19/02/20,247.6,248.35,244.5,1785384
20/02/20,245.7,248.55,245.1,2120807
24/02/20,244.2,247.8,242.4,3521975
25/02/20,244.1,246.65,242.45,2529786
26/02/20,239.9,243.45,238.4,3994194
27/02/20,231.6,238.95,230.5,4866814
28/02/20,221.45,229.5,219.7,5637309
02/03/20,220.8,227,218.4,5766175
03/03/20,223.7,225.8,220.6,5173113
04/03/20,228.85,229.75,222.45,4518178
05/03/20,229.7,233.9,228.65,2970778
06/03/20,223.55,226,222.55,2934283
09/03/20,214.4,221,213,8731114
11/03/20,213.1,214.4,203.7,6135166
