Date,Close,Open,High,Low,Volume
16/08/18,567.55,570.00,576.70,563.25,7907171.00
17/08/18,580.15,571.95,585.20,571.80,8743214.00
20/08/18,599.40,583.00,601.80,582.90,11662318.00
21/08/18,582.15,602.25,602.45,580.55,10873707.00
23/08/18,571.65,584.90,584.90,570.15,6676830.00
24/08/18,575.60,570.35,579.35,568.25,6060269.00
27/08/18,581.20,581.90,587.00,579.00,5391946.00
28/08/18,590.35,582.50,593.90,578.10,9021297.00
29/08/18,594.20,590.30,601.85,585.55,9885532.00
30/08/18,608.35,592.30,610.00,591.05,10283657.00
31/08/18,600.50,608.20,614.50,599.10,8633354.00
03/09/18,600.75,603.00,609.95,598.00,5479133.00
04/09/18,593.05,600.90,604.50,590.60,6099572.00
05/09/18,594.40,590.00,597.00,581.20,5791157.00
06/09/18,600.30,598.00,607.80,594.50,6689716.00
07/09/18,619.15,602.30,622.00,597.05,9445836.00
10/09/18,613.65,619.95,625.00,611.25,6284258.00
11/09/18,592.10,615.35,617.00,588.35,8111172.00
12/09/18,605.55,592.50,607.20,583.10,8566384.00
14/09/18,615.00,611.60,620.50,610.00,7975559.00
17/09/18,616.40,610.00,624.40,605.55,7183891.00
18/09/18,612.75,618.00,624.55,609.30,7828063.00
19/09/18,621.20,618.00,630.80,617.40,10134627.00
21/09/18,625.15,630.00,647.60,584.30,22977379.00
24/09/18,607.70,618.90,626.25,595.65,11242914.00
25/09/18,601.00,609.00,609.00,575.00,10985624.00
26/09/18,608.90,605.00,614.15,598.00,8647720.00
27/09/18,611.55,611.20,620.75,607.40,8239542.00
28/09/18,581.25,612.00,612.00,575.00,13027007.00
01/10/18,583.20,580.00,585.80,557.50,6972949.00
03/10/18,579.60,584.00,594.40,576.20,7217063.00
04/10/18,582.30,576.75,587.75,570.00,7629840.00
05/10/18,568.00,580.00,586.00,562.30,7868967.00
08/10/18,559.80,567.00,569.95,544.00,9171048.00
09/10/18,572.50,560.00,583.90,554.55,7734434.00
10/10/18,583.65,573.15,587.80,573.15,7153314.00
11/10/18,555.15,557.00,564.00,549.05,10401643.00
12/10/18,576.50,560.80,578.80,558.10,5733407.00
15/10/18,570.00,578.25,579.45,566.50,4100183.00
16/10/18,572.80,571.10,584.00,569.60,5660568.00
17/10/18,554.65,578.05,579.50,552.10,5020576.00
19/10/18,554.95,553.00,562.60,545.00,7718196.00
22/10/18,544.75,559.00,561.20,541.55,5101951.00
23/10/18,545.60,540.00,550.00,535.15,4634688.00
24/10/18,550.05,552.00,554.60,541.40,4219617.00
25/10/18,545.75,544.70,550.60,540.00,4467859.00
26/10/18,551.55,547.60,561.60,541.10,6099413.00
29/10/18,573.70,556.50,575.50,552.30,5738313.00
30/10/18,564.50,571.25,572.00,563.10,4015319.00
31/10/18,553.85,554.95,557.80,529.35,14070333.00
01/11/18,556.60,555.80,563.90,554.00,5469057.00
02/11/18,574.05,561.00,582.40,560.65,7979457.00
05/11/18,577.45,574.00,583.60,567.50,4535856.00
06/11/18,575.75,579.60,584.40,570.00,3910274.00
07/11/18,580.25,581.00,582.25,579.00,413871.00
09/11/18,572.20,579.35,579.35,568.45,4348716.00
12/11/18,582.85,573.55,589.70,572.15,8120996.00
13/11/18,589.20,583.00,591.50,579.10,7626487.00
14/11/18,589.10,605.00,610.60,584.30,21649289.00
15/11/18,589.35,590.30,596.90,581.45,6389521.00
16/11/18,574.10,590.00,591.00,569.55,7456927.00
19/11/18,582.40,577.45,583.80,574.00,4889287.00
20/11/18,563.30,577.00,578.00,562.00,7636368.00
21/11/18,551.40,562.00,562.00,550.00,11242898.00
22/11/18,539.65,552.00,553.60,538.15,8541612.00
26/11/18,530.70,544.00,544.00,521.65,10003787.00
27/11/18,522.30,529.70,529.90,512.50,15790907.00
28/11/18,523.95,522.30,528.90,518.65,11352466.00
29/11/18,533.55,532.00,538.85,529.15,13929332.00
30/11/18,529.50,535.00,536.80,525.50,7854071.00
03/12/18,538.10,541.20,552.70,535.75,12092365.00
04/12/18,538.20,532.70,540.50,532.15,6153810.00
05/12/18,517.70,533.00,533.00,515.00,7078082.00
06/12/18,510.20,513.25,521.70,501.00,12966714.00
07/12/18,509.30,510.70,514.90,503.20,8252927.00
10/12/18,502.85,499.40,509.50,497.00,5414705.00
11/12/18,500.75,495.60,503.70,486.15,11242572.00
12/12/18,520.25,506.00,522.50,505.50,8141983.00
13/12/18,512.25,528.05,528.05,508.00,6810095.00
14/12/18,513.55,511.00,517.80,506.50,5155980.00
17/12/18,524.00,518.00,525.25,516.40,4804854.00
18/12/18,527.00,523.00,528.40,519.60,5673527.00
19/12/18,527.40,527.90,532.45,524.60,4928043.00
20/12/18,523.35,520.00,527.00,520.00,3517335.00
21/12/18,520.20,524.15,532.00,518.30,5969670.00
24/12/18,513.70,518.00,520.70,512.00,4329440.00
26/12/18,513.45,509.00,517.30,504.40,4953741.00
27/12/18,506.50,518.00,519.80,504.95,5016931.00
28/12/18,512.85,508.20,516.45,508.05,6307408.00
31/12/18,521.05,520.00,525.00,516.20,7965812.00
01/01/19,515.75,524.00,524.50,513.55,4128173.00
02/01/19,493.65,506.00,506.80,492.00,11747350.00
03/01/19,481.25,493.00,493.15,480.25,13532944.00
04/01/19,487.65,481.00,492.85,479.55,10480072.00
07/01/19,485.50,495.40,501.00,483.90,8406787.00
08/01/19,491.35,485.65,493.35,483.80,6269706.00
09/01/19,479.20,488.95,497.30,475.25,12696660.00
10/01/19,480.40,480.00,484.15,477.50,7081000.00
11/01/19,474.20,483.95,484.25,472.00,7540824.00
14/01/19,470.85,474.20,474.40,466.80,5889917.00
15/01/19,475.05,473.00,476.50,469.00,7603181.00
16/01/19,474.55,476.10,479.90,472.70,5280293.00
17/01/19,473.15,476.30,478.25,470.50,4281935.00
18/01/19,470.65,473.55,477.70,468.00,4914849.00
21/01/19,471.70,473.00,477.50,470.10,4613690.00
22/01/19,456.55,470.70,470.70,455.00,8957766.00
23/01/19,464.60,457.00,467.85,457.00,7259386.00
24/01/19,460.75,464.50,464.50,457.20,4790846.00
25/01/19,452.90,462.20,465.80,451.20,4157967.00
28/01/19,445.70,452.90,453.95,443.30,4335147.00
29/01/19,443.80,444.00,452.15,441.35,5225724.00
30/01/19,467.45,446.70,471.40,446.70,10857925.00
31/01/19,476.70,472.05,478.90,467.65,9243729.00
01/02/19,474.70,477.00,482.00,470.00,5015994.00
04/02/19,476.05,474.90,478.60,452.00,10972029.00
05/02/19,464.70,477.00,477.00,459.45,7281927.00
06/02/19,485.10,466.00,486.70,463.80,10999265.00
07/02/19,489.05,483.45,491.40,478.10,7857338.00
08/02/19,468.75,483.00,487.75,465.95,8414514.00
11/02/19,480.70,475.00,487.00,460.30,23262314.00
12/02/19,487.40,478.40,497.20,476.70,18836111.00
13/02/19,484.00,490.00,493.35,481.95,8403265.00
14/02/19,482.55,482.00,486.35,475.40,6185042.00
15/02/19,467.50,483.00,483.40,462.65,7499240.00
18/02/19,465.55,468.90,477.00,464.40,6253514.00
19/02/19,470.95,465.40,480.60,465.40,8224545.00
20/02/19,491.15,472.50,493.85,472.50,15487251.00
21/02/19,498.85,492.55,502.90,490.35,11782714.00
22/02/19,502.30,497.00,504.00,492.10,10005723.00
25/02/19,505.10,504.00,509.50,498.25,10357604.00
26/02/19,503.60,498.00,508.60,491.70,9856299.00
27/02/19,507.10,507.00,512.30,497.95,9444346.00
28/02/19,500.45,506.60,511.00,498.30,7485418.00
01/03/19,507.60,503.50,509.70,502.00,6672569.00
05/03/19,521.75,508.40,522.90,505.20,9118037.00
06/03/19,520.85,522.90,525.35,515.45,6311227.00
07/03/19,521.15,519.85,523.20,513.55,6153631.00
08/03/19,507.85,516.80,518.60,506.30,6504847.00
11/03/19,520.65,510.00,522.40,509.50,5908275.00
12/03/19,525.15,524.40,530.50,521.00,8298275.00
13/03/19,513.75,525.00,525.00,512.60,6409153.00
14/03/19,517.65,513.95,521.80,513.50,4496642.00
15/03/19,515.45,518.00,520.95,512.45,4233938.00
18/03/19,525.20,519.50,526.75,515.25,6317605.00
19/03/19,527.50,527.80,531.90,520.65,6329840.00
20/03/19,513.60,526.05,526.25,511.05,8702307.00
22/03/19,518.40,517.00,524.00,515.60,5233446.00
25/03/19,515.15,512.80,517.70,507.05,5036887.00
26/03/19,519.35,516.00,520.95,514.15,3329825.00
27/03/19,515.80,520.00,523.00,513.05,5239158.00
28/03/19,506.30,514.40,516.45,504.80,8965093.00
29/03/19,521.00,510.00,525.00,508.05,11965611.00
01/04/19,535.15,530.00,544.00,528.10,13523554.00
02/04/19,530.65,538.00,538.00,526.05,5086818.00
03/04/19,535.45,536.90,547.60,533.45,11489680.00
04/04/19,530.65,532.75,537.40,526.50,5259917.00
05/04/19,549.30,531.20,551.00,531.20,10037713.00
08/04/19,549.05,553.20,557.00,545.80,10600901.00
09/04/19,553.05,551.00,555.00,540.25,6618936.00
10/04/19,544.40,551.65,559.40,541.70,7889153.00
11/04/19,535.70,541.00,546.40,533.50,6082398.00
12/04/19,533.65,537.00,542.70,532.20,6274016.00
15/04/19,553.15,536.90,555.00,536.05,10390317.00
16/04/19,553.25,553.55,556.90,549.15,6323654.00
18/04/19,543.10,553.50,554.50,536.70,6660522.00
22/04/19,534.20,540.00,545.75,533.10,3697686.00
23/04/19,523.35,534.95,538.50,521.50,5119376.00
24/04/19,525.25,526.90,527.85,512.70,8376835.00
25/04/19,510.75,522.00,529.30,509.00,8359418.00
26/04/19,545.25,520.85,547.75,515.55,38181011.00
30/04/19,557.20,543.05,560.80,535.70,14258161.00
02/05/19,554.95,554.10,561.65,549.45,9010030.00
03/05/19,547.80,554.00,556.00,546.60,5879636.00
06/05/19,535.95,534.25,543.50,527.45,9964839.00
07/05/19,530.60,544.95,544.95,529.00,6541498.00
08/05/19,522.65,531.25,532.40,521.60,6478432.00
09/05/19,519.15,522.55,526.40,516.35,5105597.00
10/05/19,486.80,522.00,525.75,479.05,37240921.00
13/05/19,472.30,480.10,488.00,463.40,15956920.00
14/05/19,469.55,466.95,477.60,456.30,21128606.00
15/05/19,462.95,473.05,480.95,460.65,12665057.00
16/05/19,469.25,463.95,471.30,455.15,11254731.00
17/05/19,469.45,465.05,471.50,461.00,7088486.00
20/05/19,483.80,478.00,494.75,476.65,8457583.00
21/05/19,472.55,484.85,484.90,468.75,6337058.00
22/05/19,473.00,472.00,480.55,467.40,8364224.00
23/05/19,464.70,477.60,486.50,462.05,9340376.00
24/05/19,484.15,465.00,486.30,458.40,10882481.00
27/05/19,512.55,484.50,514.30,483.55,18207705.00
28/05/19,507.05,514.10,518.60,505.20,9960613.00
29/05/19,493.30,505.70,511.75,491.85,8523687.00
30/05/19,487.95,493.00,496.45,486.00,7204363.00
31/05/19,488.30,490.80,494.75,481.05,10276991.00
03/06/19,497.65,488.95,501.85,485.10,8505392.00
04/06/19,497.65,496.00,502.75,491.90,6212566.00
06/06/19,484.60,497.65,502.55,483.00,7222799.00
07/06/19,482.10,483.00,489.90,475.80,6811104.00
10/06/19,486.05,489.00,494.80,483.10,6850917.00
11/06/19,492.50,489.90,494.15,487.00,6534548.00
12/06/19,505.85,492.75,508.00,490.05,12755525.00
13/06/19,502.55,504.00,505.85,496.55,7224857.00
14/06/19,501.80,499.05,508.50,497.05,6605896.00
17/06/19,473.10,500.10,500.85,472.05,11938286.00
18/06/19,472.30,473.25,478.50,463.65,10639454.00
19/06/19,494.10,482.10,498.40,482.10,18837523.00
20/06/19,501.00,494.10,502.80,489.85,7826356.00
21/06/19,497.65,500.00,500.90,494.45,6126246.00
24/06/19,486.25,497.20,499.80,481.85,7262000.00
25/06/19,498.00,474.00,499.80,473.95,13649119.00
26/06/19,510.60,495.00,512.30,490.30,12960084.00
27/06/19,510.70,511.50,516.45,506.65,11946714.00
28/06/19,504.40,511.50,515.65,499.10,8760034.00
01/07/19,506.95,509.85,514.85,503.15,8544375.00
02/07/19,508.80,508.55,510.90,502.10,5724004.00
03/07/19,510.30,507.90,514.80,504.60,6946409.00
04/07/19,495.30,500.00,502.65,493.75,7263059.00
05/07/19,478.35,496.50,498.50,475.30,7616348.00
08/07/19,468.05,475.00,479.50,465.20,8082591.00
09/07/19,468.45,469.00,472.00,462.55,6858580.00
10/07/19,454.80,469.50,474.35,448.05,13481344.00
11/07/19,462.00,461.30,466.50,453.70,9987038.00
12/07/19,472.90,464.30,479.45,460.25,13244118.00
15/07/19,468.30,478.00,478.25,463.35,7806079.00
16/07/19,476.70,465.10,478.60,464.10,6435210.00
17/07/19,475.70,476.00,479.80,468.50,5479322.00
18/07/19,466.60,473.00,475.35,463.85,5233173.00
19/07/19,458.05,470.00,473.00,453.25,7284885.00
22/07/19,465.55,458.05,467.30,451.20,6954452.00
23/07/19,459.85,466.20,467.90,456.75,5529284.00
24/07/19,446.00,460.95,463.00,443.10,8342001.00
25/07/19,440.35,448.00,451.95,438.30,7528091.00
26/07/19,445.50,439.00,448.20,435.65,6585786.00
29/07/19,433.45,445.55,445.90,431.00,7872723.00
30/07/19,415.05,434.90,441.90,406.20,9462921.00
31/07/19,432.05,413.00,433.60,409.50,11541800.00
01/08/19,420.00,427.50,431.90,414.80,9421985.00
02/08/19,409.10,413.90,417.15,404.60,13485952.00
05/08/19,399.25,403.95,403.95,389.70,11288854.00
06/08/19,401.60,393.65,408.00,393.65,10197585.00
07/08/19,381.90,395.00,396.50,375.85,13301609.00
08/08/19,367.40,379.00,379.50,360.60,22826394.00
09/08/19,362.35,370.50,373.65,360.85,13352761.00
13/08/19,348.70,361.70,367.60,345.35,14782051.00
14/08/19,364.65,353.60,370.75,353.40,18738769.00
16/08/19,363.05,360.00,366.90,355.45,11920211.00
19/08/19,359.55,365.90,366.95,357.15,9884966.00
20/08/19,358.25,359.70,361.85,353.15,9363734.00
21/08/19,343.00,357.00,358.20,341.85,11423378.00
22/08/19,333.70,339.90,346.95,330.40,15459800.00
23/08/19,345.25,333.00,348.95,330.35,11210134.00
26/08/19,338.05,346.40,347.60,322.20,23764999.00
27/08/19,350.90,340.95,354.70,340.15,17375296.00
28/08/19,336.95,350.90,350.90,333.40,12641716.00
29/08/19,335.55,334.00,342.65,328.60,13481310.00
30/08/19,344.90,342.00,347.50,337.20,17972207.00
03/09/19,331.40,341.00,341.15,329.00,9220653.00
04/09/19,339.25,331.40,340.95,327.30,12904710.00
05/09/19,345.15,346.00,352.00,342.25,14250885.00
06/09/19,355.40,347.00,357.85,342.85,11555487.00
09/09/19,353.80,355.40,360.60,348.15,14329619.00
11/09/19,367.05,355.30,368.70,355.20,13650027.00
12/09/19,365.05,368.80,379.50,363.00,18846820.00
13/09/19,367.35,367.00,369.15,357.75,11622249.00
16/09/19,361.10,362.00,366.40,358.60,8064319.00
17/09/19,344.95,361.20,366.00,342.05,13198400.00
18/09/19,358.25,348.00,361.30,345.35,16253184.00
19/09/19,344.65,356.00,356.00,340.05,13656495.00
20/09/19,368.55,347.90,381.00,344.10,26764714.00
23/09/19,377.35,377.60,388.85,369.00,16393164.00
24/09/19,370.80,378.00,379.30,368.20,9578989.00
25/09/19,362.05,367.50,367.95,357.55,9116985.00
26/09/19,375.75,365.00,379.35,363.35,14066152.00
27/09/19,359.65,373.00,373.50,358.00,10568777.00
30/09/19,360.50,355.00,363.70,345.60,14719696.00
01/10/19,351.55,362.00,364.70,344.10,12564189.00
03/10/19,339.60,346.50,348.90,338.45,12130956.00
04/10/19,333.10,344.75,344.80,331.10,11445216.00
07/10/19,324.80,334.85,338.25,323.50,12415780.00
09/10/19,336.45,323.35,338.00,320.35,14776741.00
10/10/19,329.95,332.90,334.55,328.00,11507498.00
11/10/19,339.00,335.00,342.45,332.00,17158849.00
14/10/19,344.85,345.75,352.75,342.95,16723963.00
15/10/19,349.20,345.05,358.35,338.70,17972207.00
16/10/19,347.40,353.80,353.80,345.25,12814302.00
17/10/19,356.10,346.00,361.35,340.35,16695158.00
18/10/19,359.60,355.95,362.80,351.75,16568036.00
22/10/19,354.50,357.50,363.80,353.00,11944283.00
23/10/19,356.20,352.00,358.75,349.25,9318450.00
24/10/19,359.90,356.05,362.00,353.80,10973402.00
25/10/19,362.25,356.30,368.95,356.05,14996692.00
27/10/19,365.00,363.80,365.55,363.10,1082016.00
29/10/19,390.20,365.55,399.70,365.55,25155314.00
30/10/19,388.00,389.90,393.70,384.30,14371442.00
31/10/19,380.55,388.90,390.10,376.20,21756023.00
01/11/19,399.50,380.05,402.90,378.00,24111195.00
04/11/19,409.15,403.00,421.70,403.00,28934434.00
05/11/19,403.95,414.00,417.90,401.60,20874434.00
06/11/19,404.45,402.00,408.90,398.70,17935147.00
07/11/19,403.10,404.00,408.85,388.80,40700760.00
08/11/19,397.95,401.50,406.20,395.10,21423520.00
11/11/19,401.45,395.50,403.75,394.00,13573974.00
13/11/19,397.90,400.90,408.85,392.70,17511469.00
14/11/19,391.95,396.10,398.70,389.40,10869425.00
15/11/19,394.50,392.00,403.00,390.60,11813259.00
18/11/19,410.05,396.40,412.60,396.00,18906528.00
19/11/19,401.75,414.00,414.85,400.00,14265083.00
20/11/19,398.70,401.00,408.50,397.30,12255602.00
21/11/19,385.10,399.00,399.15,383.25,10208554.00
22/11/19,400.00,386.00,402.80,383.10,17271949.00
25/11/19,419.50,405.25,421.00,403.00,27612458.00
26/11/19,424.15,425.00,429.30,416.75,28276312.00
27/11/19,421.35,425.30,427.00,419.20,10984679.00
28/11/19,432.10,422.20,434.30,422.15,15766073.00
29/11/19,427.50,427.45,429.50,421.10,12631956.00
02/12/19,420.85,424.95,426.95,419.00,8337171.00
03/12/19,399.65,418.00,418.55,396.40,16870656.00
04/12/19,409.30,392.80,411.45,389.00,26113249.00
05/12/19,399.80,411.05,411.85,397.10,11110884.00
06/12/19,403.25,401.45,407.50,393.85,16931082.00
09/12/19,406.70,403.00,411.80,401.95,12318452.00
10/12/19,402.05,405.00,409.60,400.20,9349585.00
11/12/19,405.55,402.40,408.20,400.35,8227863.00
12/12/19,418.70,408.30,420.90,406.80,14984671.00
13/12/19,428.40,430.25,434.60,423.45,21628183.00
16/12/19,421.00,432.00,432.00,420.15,9565831.00
17/12/19,439.40,423.60,441.90,423.05,30757738.00
18/12/19,444.75,439.40,454.80,436.05,40028398.00
19/12/19,446.75,440.00,449.40,438.00,20547286.00
20/12/19,461.00,446.00,463.40,443.10,26931262.00
23/12/19,462.15,461.00,467.50,457.05,18631143.00
24/12/19,463.00,462.20,464.70,459.40,11235505.00
26/12/19,467.90,463.00,472.00,463.00,18255603.00
27/12/19,469.50,469.25,471.80,463.20,11144333.00
30/12/19,474.75,470.10,476.30,465.10,11462074.00
31/12/19,472.05,472.65,475.30,469.50,9644145.00
01/01/20,467.75,473.00,476.50,464.80,12100530.00
02/01/20,484.85,472.00,487.80,472.00,21674961.00
03/01/20,483.70,483.00,486.20,479.45,12956863.00
06/01/20,473.25,480.00,480.00,470.55,9601608.00
07/01/20,476.10,475.50,484.60,473.55,13195788.00
08/01/20,475.25,471.65,478.15,467.00,13304841.00
09/01/20,483.15,485.00,486.00,479.10,10131152.00
10/01/20,486.20,485.50,493.85,480.00,15927634.00
13/01/20,495.75,491.10,497.00,487.75,10942750.00
14/01/20,498.60,496.45,506.00,495.75,15660822.00
15/01/20,502.10,491.90,503.55,489.15,12117948.00
16/01/20,494.40,502.00,504.05,492.10,10438369.00
17/01/20,495.25,493.30,498.90,491.90,5682460.00
20/01/20,490.65,497.00,499.80,489.15,7291878.00
21/01/20,476.15,487.80,487.80,473.50,11315803.00
22/01/20,475.05,478.65,479.85,473.20,7662171.00
23/01/20,480.25,475.90,481.85,473.15,7200020.00
24/01/20,483.40,480.30,485.10,476.45,7481130.00
27/01/20,462.45,477.75,477.75,460.10,12963119.00
28/01/20,446.25,460.00,462.00,442.00,18015283.00
29/01/20,452.20,452.80,459.70,449.60,11081834.00
30/01/20,448.55,451.90,454.45,441.40,14652016.00
31/01/20,438.70,453.00,454.25,436.45,10738727.00
01/02/20,423.80,431.50,440.00,420.10,12915212.00
03/02/20,436.05,418.00,439.00,416.60,16237126.00
04/02/20,451.90,442.00,453.40,433.45,13336263.00
05/02/20,475.05,452.25,479.70,448.00,16056765.00
06/02/20,477.60,478.00,487.25,471.60,16666074.00
07/02/20,471.00,475.70,479.70,468.85,11649909.00
10/02/20,443.80,460.25,463.25,440.00,26796048.00
11/02/20,444.10,448.35,457.70,442.70,16824371.00
12/02/20,447.95,450.00,454.50,442.55,11785858.00
13/02/20,441.25,448.75,451.70,439.35,9965221.00
14/02/20,434.55,441.00,445.55,433.35,9484817.00
17/02/20,436.85,435.50,440.90,433.00,9724765.00
18/02/20,431.40,434.00,435.15,421.30,11502423.00
19/02/20,433.20,436.45,438.50,428.15,8465109.00
20/02/20,443.55,429.00,447.70,428.00,12980237.00
24/02/20,415.45,434.85,434.85,413.35,17523142.00
25/02/20,421.30,419.00,425.55,414.40,14558176.00
26/02/20,416.30,411.30,419.40,411.30,14270706.00
27/02/20,412.80,414.90,415.90,407.05,10226379.00
28/02/20,381.75,398.70,398.95,375.00,24532833.00
02/03/20,364.05,393.70,394.00,358.00,20220772.00
03/03/20,387.55,373.50,391.00,370.10,18648933.00
04/03/20,377.15,388.05,389.90,365.10,22937148.00
05/03/20,375.75,383.95,387.80,374.30,14628468.00
06/03/20,351.50,356.95,358.30,346.65,14848188.00
09/03/20,322.30,337.50,337.70,319.75,20423826.00
11/03/20,299.75,324.00,326.05,296.10,28693709.00
12/03/20,287.45,275.00,291.80,267.20,43767763.00
13/03/20,326.70,270.00,332.10,255.35,33842310.00
16/03/20,289.60,304.00,317.65,287.10,23606452.00
17/03/20,282.75,300.00,307.65,280.50,20654603.00
18/03/20,280.85,290.00,293.15,275.70,18772675.00
19/03/20,271.85,268.95,284.50,260.50,18723257.00
20/03/20,297.75,279.70,305.00,274.15,17307882.00
23/03/20,271.15,268.00,278.00,253.55,12100684.00
24/03/20,271.90,277.05,285.65,258.60,12928877.00
25/03/20,286.80,267.05,295.00,267.05,9442834.00
26/03/20,284.45,290.00,295.50,280.10,11493837.00
27/03/20,277.25,291.00,295.25,274.20,11184139.00
30/03/20,254.05,267.00,270.75,250.85,15853761.00
31/03/20,269.60,262.25,272.45,259.70,15787411.00
01/04/20,266.35,266.00,267.95,258.10,11965031.00
03/04/20,253.75,267.70,268.90,251.00,12528030.00
07/04/20,276.20,266.05,277.70,261.20,15956873.00
08/04/20,274.75,271.00,292.90,266.65,20435156.00
09/04/20,284.85,280.50,289.60,277.65,13855788.00
13/04/20,282.55,285.00,292.00,273.85,15510598.00
15/04/20,285.15,287.40,295.65,281.90,20991943.00
16/04/20,288.90,276.00,291.90,276.00,17248806.00
17/04/20,293.35,297.50,299.70,285.50,17492884.00
20/04/20,286.40,294.80,295.00,285.10,11961355.00
21/04/20,265.95,280.05,281.00,263.25,16925417.00
22/04/20,268.35,266.10,269.90,259.20,14789857.00
23/04/20,270.30,270.00,279.00,269.00,15468122.00
24/04/20,267.55,266.30,273.85,264.45,12383846.00
27/04/20,271.65,274.00,276.90,270.50,12410812.00
28/04/20,273.55,273.90,275.40,269.55,8548134.00
29/04/20,282.65,273.00,286.15,271.25,19876696.00
30/04/20,298.30,289.95,304.50,288.70,23636082.00
04/05/20,273.60,285.00,286.15,270.10,12892158.00
05/05/20,272.65,279.00,282.40,271.00,12182355.00
06/05/20,277.75,274.10,280.45,272.05,9507731.00
07/05/20,275.85,275.45,282.85,274.65,8958411.00
08/05/20,272.90,282.80,284.00,272.00,9878213.00
11/05/20,276.20,275.55,283.00,275.00,10907408.00
12/05/20,273.95,273.30,276.80,264.50,15040334.00
13/05/20,276.55,287.50,288.00,273.50,14723748.00
14/05/20,268.55,272.00,275.20,267.30,10796959.00
15/05/20,273.45,270.00,276.80,268.80,14991458.00
18/05/20,266.60,274.10,276.20,262.45,11616080.00
19/05/20,272.00,271.95,280.40,267.50,16897173.00
20/05/20,283.20,272.00,284.00,270.10,14423657.00
21/05/20,283.70,283.90,286.25,278.50,13035881.00
22/05/20,274.45,279.00,280.25,273.30,10656911.00
26/05/20,280.45,277.50,284.40,277.00,12108740.00
27/05/20,287.95,282.20,290.40,279.05,14007562.00
28/05/20,295.50,291.90,298.60,289.40,16602462.00
29/05/20,295.20,292.10,296.90,287.85,13128027.00
01/06/20,315.20,302.00,317.80,302.00,24384633.00
02/06/20,319.40,318.00,323.45,314.55,16563267.00
03/06/20,317.40,325.45,326.30,315.05,10387136.00
04/06/20,319.95,316.90,322.60,314.60,11251331.00
05/06/20,338.95,325.80,343.65,325.05,30918495.00
08/06/20,333.60,347.70,350.80,327.35,16481809.00
09/06/20,332.20,336.00,344.00,328.85,14926862.00
10/06/20,324.00,331.10,331.50,322.00,17218893.00
11/06/20,313.15,322.00,323.50,311.00,13906985.00
12/06/20,317.60,300.00,320.45,300.00,17558010.00
15/06/20,306.20,313.75,315.00,302.60,18582927.00
16/06/20,308.95,315.10,322.55,301.30,23442027.00
17/06/20,308.20,307.20,314.80,305.05,11447411.00
18/06/20,318.10,308.20,319.20,307.10,11369278.00
19/06/20,320.55,321.00,325.85,317.30,15134693.00
22/06/20,325.70,319.75,328.00,318.35,11031385.00
23/06/20,332.00,327.70,333.50,326.15,12551154.00
24/06/20,326.05,336.60,338.15,324.75,20782956.00
25/06/20,323.10,322.00,327.40,321.00,11345728.00
26/06/20,323.85,325.80,329.95,322.55,9706335.00
29/06/20,320.85,323.00,326.00,312.10,11961198.00
30/06/20,326.70,323.10,337.65,323.10,36523647.00
01/07/20,323.70,329.00,329.60,320.30,10489533.00
02/07/20,334.90,327.05,337.50,324.55,11971928.00
03/07/20,329.90,337.00,337.00,327.35,10612730.00
06/07/20,338.90,333.15,341.70,330.30,14144208.00
07/07/20,330.30,338.80,338.85,328.05,10839521.00
08/07/20,334.20,332.80,346.40,332.00,21561168.00
09/07/20,344.50,337.00,348.50,336.50,24403806.00
10/07/20,338.70,341.95,344.30,335.20,12526909.00
13/07/20,342.10,343.30,347.00,338.50,12115002.00
14/07/20,336.65,339.00,339.00,332.60,8307089.00
15/07/20,339.30,340.65,346.50,338.00,9687663.00
16/07/20,341.65,338.00,346.50,331.55,10586106.00
17/07/20,350.95,346.00,356.80,345.15,24416975.00
20/07/20,352.40,351.10,354.70,346.60,9532817.00
21/07/20,359.15,356.00,360.60,349.50,11368275.00
22/07/20,350.05,360.50,362.90,346.60,17844237.00
23/07/20,351.90,350.10,356.40,347.65,9625277.00
24/07/20,346.10,347.00,349.80,342.55,8918940.00
27/07/20,352.85,351.00,353.90,344.25,11835628.00
28/07/20,358.50,353.60,360.00,352.75,10640327.00
29/07/20,373.75,359.00,378.45,356.15,30116131.00
30/07/20,366.60,377.00,377.80,364.10,10399075.00
31/07/20,366.30,365.60,370.40,360.40,9024955.00
03/08/20,373.50,364.75,376.85,362.05,11137571.00
04/08/20,372.25,374.50,378.00,367.65,11184430.00
05/08/20,395.80,373.05,397.90,373.05,30559760.00
06/08/20,400.45,389.75,402.80,385.50,22123358.00
07/08/20,404.05,395.90,406.70,393.10,15176343.00
10/08/20,410.20,405.75,411.55,399.60,12018305.00
11/08/20,416.45,413.10,427.60,412.50,25885192.00
12/08/20,414.50,413.70,417.35,407.55,11574692.00
13/08/20,413.10,418.20,421.70,408.85,12422203.00
14/08/20,418.50,410.00,430.95,409.10,47742372.00
17/08/20,425.05,418.00,429.15,414.25,18145953.00
18/08/20,434.50,421.65,436.80,419.70,17342261.00
19/08/20,431.70,434.50,435.55,428.85,11843731.00
20/08/20,432.60,425.00,438.30,423.05,15846609.00
21/08/20,428.85,435.75,442.00,426.55,13482327.00
24/08/20,429.50,433.60,437.75,428.10,9093889.00
25/08/20,424.00,432.00,432.65,421.45,10554484.00
26/08/20,425.00,425.00,427.75,422.20,7957164.00
